Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,rand_18,GFP,MraZ,0.0022883486263278,"[105, 113]",113,659,1.0,1.0365853658536586,0.002846696898265611,True,loss,-0.0365853658536585
bottom,rand_18,RFP,CRP,0.0024995741104337,"[70, 90]",753,19,1.1348314606741572,1.0416666666666663,0.0030181337743698288,True,gain,-0.0931647940074908
bottom,rand_18,RFP,CsgD,3.330166073401107e-08,"[59, 73]",745,27,1.1232876712328768,3.951989619377162,3.037017651446784e-07,True,gain,2.828701948144285
bottom,rand_18,RFP,IHF,4.7104755979297854e-05,"[129, 143]",231,541,1.193548387096774,1.1153846153846152,0.0001525016474829768,True,loss,0.0781637717121588
bottom,rand_18,RFP,NanR,1.4352400998917691e-09,"[67, 74]",752,20,1.123408541498791,3.9700633090562834,1.840233593425585e-08,True,gain,2.846654767557492
bottom,rand_18,RFP,PutA,0.0033035581898352,"[131, 137]",139,633,1.1944444444444444,1.122950819672131,0.003639394177657664,True,loss,0.0714936247723134
top,rand_18,RFP,CpxR,0.0001259355455409,"[65, 85]",748,24,1.1283459162663003,3.7598039215686274,0.00032946774035447576,True,gain,2.631458005302327
top,rand_18,RFP,CytR,5.852495878600401e-10,"[70, 93]",757,15,1.1235294117647057,3.9499999999999993,7.977875960828967e-09,True,gain,2.826470588235294
top,rand_18,RFP,IclR,0.0007104969688484,"[7, 23]",157,615,1.1999999999999995,1.12,0.001248430901843525,True,loss,0.0799999999999994
top,rand_18,RFP,Lrp,1.1704111379024332e-08,"[75, 88]",753,19,1.1235294117647057,3.971742543171114,1.2272732174766406e-07,True,gain,2.8482131314064087
top,rand_18,RFP,NanR,3.367050164481005e-05,"[79, 86]",744,28,1.1269396037240391,3.9489532072232496,0.00011489670521746776,True,gain,2.8220136034992107
top,rand_18,RFP,SoxR,3.821438843076076e-08,"[79, 99]",741,31,1.1232876712328768,3.951989619377162,3.454841357088028e-07,True,gain,2.828701948144285
bottom,rand_18,GFP,AraC,0.000109513840538,"[84, 104]",264,508,1.0123754610590578,1.0469381094202603,0.0002979420661695588,True,loss,-0.0345626483612024
bottom,rand_18,GFP,GadX,0.0004597551435088,"[17, 39]",250,522,1.0121708360763662,1.0408182154757497,0.0009096759523970911,True,loss,-0.0286473793993835
bottom,rand_18,GFP,IclR,0.0021255206624755,"[30, 46]",168,604,1.008922188980964,1.0365853658536586,0.0026972555197508795,True,loss,-0.0276631768726944
bottom,rand_18,GFP,Lrp,0.0001754356993789,"[32, 45]",736,36,1.0335670245062751,1.0,0.0004356456964442483,True,gain,-0.0335670245062751
bottom,rand_18,GFP,PhoB,0.0022481346305718,"[83, 103]",725,47,1.0352941176470587,1.0,0.0028183294739501266,True,gain,-0.0352941176470587
top,rand_19,GFP,ArgP,0.0012131260224486,"[1, 20]",225,3284,1.0,1.0,0.0018203918876835885,True,loss,0.0
top,rand_19,GFP,CytR,0.0003441359379667,"[31, 54]",3401,108,1.0,1.0,0.0007301197114639788,True,gain,0.0
top,rand_19,GFP,GcvA,0.0019590525514255,"[0, 18]",3496,13,1.0,1.3,0.002562599044541437,True,gain,0.3
top,rand_19,GFP,IclR,2.1015812177884897e-05,"[31, 47]",383,3126,1.0,1.0,7.899993256998823e-05,True,loss,0.0
top,rand_19,GFP,Lrp,0.0004931212566816,"[128, 141]",474,3035,1.0,1.0,0.0009503598537187967,True,loss,0.0
top,rand_19,GFP,MraZ,0.0007558270239822,"[112, 120]",3391,118,1.0,1.0,0.0013065442925975057,True,gain,0.0
top,rand_19,GFP,NarL,0.0021137488998656,"[56, 73]",3486,23,1.0,1.0,0.0026875845118566047,True,gain,0.0
bottom,rand_19,RFP,Dan,0.0001833897808084,"[37, 48]",3454,55,1.024390243902439,1.0,0.0004510726802409839,True,gain,-0.024390243902439
bottom,rand_19,RFP,Fis,0.0002374101088624,"[90, 107]",699,2810,1.032085561497326,1.0219379160985,0.0005509786576645304,True,loss,0.010147645398826
bottom,rand_19,RFP,MraZ,1.221673615835724e-05,"[95, 103]",547,2962,1.0373443983402486,1.0218342461835093,4.998632962108255e-05,True,loss,0.0155101521567393
bottom,rand_19,RFP,Nac,0.0013173530502838,"[111, 128]",3497,12,1.0234375,3.927872100067127,0.0019331129746374175,True,gain,2.904434600067127
bottom,rand_19,RFP,NanR,3.2254752029681526e-06,"[50, 57]",3451,58,1.0228426395939083,1.270516717325228,1.6412535905083525e-05,True,gain,0.2476740777313195
bottom,rand_19,RFP,NarL,1.7290214904595915e-05,"[51, 68]",3427,82,1.0228136882129275,1.1589999999999998,6.764600695302631e-05,True,gain,0.1361863117870723
bottom,rand_19,RFP,PurR,0.0012949369868137,"[107, 124]",3409,100,1.0228426395939083,1.0661170128428727,0.0019034544811847237,True,gain,0.0432743732489644
bottom,rand_19,RFP,PutA,0.0001894692560702,"[79, 85]",3459,50,1.023017902813299,1.1346153846153844,0.00046251213310256173,True,gain,0.1115974818020852
top,rand_19,RFP,CsgD,9.906732122030754e-13,"[73, 87]",3362,147,1.02076124567474,1.1153846153846152,2.0363838250840993e-11,True,gain,0.0946233697098752
top,rand_19,RFP,CytR,0.0004390016699669,"[60, 83]",3460,49,1.0231214731214728,1.1538461538461535,0.0008800420473794667,True,gain,0.1307246807246807
top,rand_19,RFP,Dan,0.0012087132860343,"[91, 102]",3406,103,1.024390243902439,1.0,0.0018165434699175635,True,gain,-0.024390243902439
top,rand_19,RFP,Fis,0.0004922930752065,"[128, 145]",3464,45,1.0230032042802129,1.1578947368421053,0.0009503598537187967,True,gain,0.1348915325618924
top,rand_19,RFP,Lrp,8.460809454026036e-06,"[93, 106]",348,3161,1.054299754299754,1.020547945205479,3.707867425706842e-05,True,loss,0.033751809094275
top,rand_19,RFP,NarL,0.0040522991240312,"[68, 85]",3493,16,1.0232558139534882,1.2771689497716894,0.004204909748093272,True,gain,0.2539131358182012
top,rand_19,RFP,NarP,5.8799862638654604e-06,"[82, 98]",3467,42,1.0229885057471264,1.3602272727272728,2.695427331577264e-05,True,gain,0.3372387669801464
top,rand_19,RFP,PutA,0.0014681410906482,"[67, 73]",3437,72,1.023017902813299,1.0853365384615383,0.0020938796391953953,True,gain,0.0623186356482392
top,rand_19,RFP,PutA,0.0011605659212837,"[106, 112]",370,3139,1.012015577507599,1.024590163934426,0.0017681563153675195,True,loss,-0.0125745864268269
top,rand_19,RFP,PutA,0.0008631925290108,"[114, 120]",3445,64,1.0228136882129275,1.0960163432073544,0.0014405081508620955,True,gain,0.0732026549944269
bottom,rand_19,GFP,Fis,0.0003733097828192,"[90, 107]",699,2810,1.0,1.0,0.0007773434561950924,True,loss,0.0
bottom,rand_19,GFP,Fis,0.0031323968182602,"[112, 129]",412,3097,1.0,1.0,0.0035210128337843354,True,loss,0.0
bottom,rand_19,GFP,GadX,0.0031097203440239,"[127, 149]",852,2657,1.0,1.0,0.0035048632249877723,True,loss,0.0
bottom,rand_19,GFP,Nac,0.0023701429277934,"[111, 128]",3497,12,1.0,1.2731012658227847,0.002913464728516804,True,gain,0.2731012658227847
bottom,rand_19,GFP,OxyR,0.0018069413578701,"[103, 123]",977,2532,1.0,1.0,0.0024236033748749656,True,loss,0.0
bottom,rand_19,GFP,TorR,3.5117299203229545e-07,"[9, 22]",553,2956,1.0,1.0,2.361797937474774e-06,True,loss,0.0
top,rand_20,GFP,IclR,0.003121996547164,"[60, 76]",403,1430,1.0,1.0,0.003515639590067287,True,loss,0.0
top,rand_20,GFP,Lrp,0.0011554515499142,"[57, 70]",402,1431,1.0,1.0,0.0017628975543520665,True,loss,0.0
top,rand_20,GFP,Lrp,0.0010510568567305,"[63, 76]",395,1438,1.0,1.0,0.001661452445928285,True,loss,0.0
top,rand_20,GFP,NarL,0.0008346583026314,"[26, 43]",1794,39,1.0,1.0,0.0014040749171630453,True,gain,0.0
bottom,rand_20,RFP,NarL,0.0002083402863779,"[7, 24]",264,1569,1.0,1.0,0.0004955016912018007,True,loss,0.0
top,rand_20,RFP,Lrp,0.0024211117085274,"[15, 28]",283,1550,1.0,1.0,0.0029578676061726254,True,loss,0.0
top,rand_20,RFP,Lrp,0.0026277924129685,"[118, 131]",1771,62,1.0,1.0,0.003136526825034639,True,gain,0.0
bottom,rand_20,GFP,ArgP,0.0008698629267571,"[106, 125]",1782,51,1.0,1.0262390670553934,0.0014471727010280625,True,gain,0.0262390670553933
bottom,rand_20,GFP,CsgD,0.0028814156061225,"[97, 111]",496,1337,1.0,1.0,0.003325698048064739,True,loss,0.0
bottom,rand_20,GFP,Fis,0.0014513664677017,"[97, 114]",1815,18,1.0,1.0483266733266732,0.0020756704314452805,True,gain,0.0483266733266731
bottom,rand_20,GFP,MraZ,0.0026527974372727,"[37, 45]",1818,15,1.0,1.053097345132743,0.0031531644619257884,True,gain,0.053097345132743
bottom,rand_20,GFP,MraZ,0.0026243116629067,"[69, 77]",1768,65,1.0,1.0,0.0031351324755204578,True,gain,0.0
bottom,rand_20,GFP,NsrR,0.0009109071607966,"[34, 49]",1819,14,1.0,1.0595157055334044,0.001496036491099045,True,gain,0.0595157055334043
bottom,rand_20,GFP,TorR,0.0037003394948244,"[74, 87]",477,1356,1.0,1.0,0.003947231998185831,True,loss,0.0
top,rand_21,GFP,AraC,0.0006210182085823,"[62, 82]",4086,23,1.0142293912857632,1.0,0.0011264834128176617,True,gain,-0.0142293912857631
top,rand_21,GFP,ArgP,0.001032186700449,"[61, 80]",4087,22,1.0141843971631204,1.0,0.0016390947603696568,True,gain,-0.0141843971631203
top,rand_21,GFP,CsgD,0.0002666651940806,"[30, 44]",4075,34,1.0143198090692125,1.0,0.0006016226939623292,True,gain,-0.0143198090692124
top,rand_21,GFP,CsgD,0.001542035438514,"[87, 101]",4092,17,1.0135597548518895,1.375,0.0021717627981246656,True,gain,0.3614402451481104
top,rand_21,GFP,FhlA,5.9739951128819386e-05,"[62, 79]",407,3702,1.0,1.0158801690522332,0.00018397915983786231,True,loss,-0.0158801690522332
top,rand_21,GFP,IHF,0.0031322791640996,"[92, 106]",4089,20,1.014150943396226,1.0,0.0035210128337843354,True,gain,-0.0141509433962259
top,rand_21,GFP,MalT,0.0007505009590739,"[136, 145]",3995,114,1.0131964809384164,1.120432115230728,0.0012993298689848937,True,gain,0.1072356342923115
top,rand_21,GFP,MraZ,0.0011548438855763,"[21, 29]",4098,11,1.0134831460674156,1.3157894736842104,0.0017628975543520665,True,gain,0.3023063276167947
top,rand_21,GFP,MraZ,0.0043255279207171,"[140, 148]",3993,116,1.0144927536231882,1.0,0.004395102908849466,True,gain,-0.0144927536231882
top,rand_21,GFP,Nac,0.0015943459225379,"[20, 37]",628,3481,1.0244363395225462,1.0127659574468082,0.002224868501817436,True,loss,0.011670382075738
top,rand_21,GFP,SoxR,0.0016655797857978,"[87, 107]",3991,118,1.0147058823529411,1.0,0.0022878996341192245,True,gain,-0.0147058823529411
top,rand_21,GFP,SoxS,0.0008193620833139,"[2, 24]",4078,31,1.0143027616774631,1.0,0.0013870247031261443,True,gain,-0.0143027616774631
bottom,rand_21,RFP,Fis,0.0004242037467979,"[2, 19]",931,3178,1.0,1.0,0.0008590208789730734,True,loss,0.0
bottom,rand_21,RFP,MraZ,0.0008421124549853,"[105, 113]",514,3595,1.0,1.0,0.0014126109186605744,True,loss,0.0
bottom,rand_21,RFP,OxyR,1.0562525784052887e-05,"[105, 125]",557,3552,1.0,1.0,4.477404546758917e-05,True,loss,0.0
top,rand_21,RFP,CpxR,0.0007221361023974,"[25, 45]",679,3430,1.0,1.0,0.0012620327295609084,True,loss,0.0
top,rand_21,RFP,CsgD,0.0032428822893987,"[30, 44]",4075,34,1.0,1.0,0.0036032025437763337,True,gain,0.0
top,rand_21,RFP,CytR,0.0005343415963771,"[5, 28]",826,3283,1.0,1.0,0.0010106910805270065,True,loss,0.0
top,rand_21,RFP,IHF,0.0004865693062799,"[7, 21]",4092,17,1.0,1.1422764227642277,0.0009425688132123719,True,gain,0.1422764227642277
top,rand_21,RFP,MraZ,4.9445856688565216e-06,"[140, 148]",3993,116,1.0,1.0,2.328450342243344e-05,True,gain,0.0
top,rand_21,RFP,Nac,0.0023250310510377,"[20, 37]",628,3481,1.0,1.0,0.0028840184014308637,True,loss,0.0
top,rand_21,RFP,PutA,0.0002991838416748,"[1, 7]",397,3712,1.0,1.0,0.0006566831779133323,True,loss,0.0
bottom,rand_21,GFP,AcrR,3.496380591690795e-06,"[2, 16]",875,3234,1.0,1.0168539325842694,1.7350698637461652e-05,True,loss,-0.0168539325842693
bottom,rand_21,GFP,ArcA,0.0020351556942857,"[112, 129]",770,3339,1.021660932123866,1.012631578947368,0.0026237198846191952,True,loss,0.009029353176498
bottom,rand_21,GFP,CpxR,2.2167636121341017e-08,"[95, 115]",429,3680,1.0,1.0168539325842694,2.1108153512600453e-07,True,loss,-0.0168539325842693
bottom,rand_21,GFP,CsgD,0.0037936061806076,"[14, 28]",4097,12,1.014150943396226,1.0,0.004003855824758307,True,gain,-0.0141509433962259
bottom,rand_21,GFP,CsgD,9.067069190286292e-05,"[29, 43]",420,3689,1.0,1.0154639175257731,0.00025806273849276367,True,loss,-0.0154639175257731
bottom,rand_21,GFP,Dan,0.001065296637231,"[83, 94]",350,3759,1.0020435967302452,1.015075376884422,0.001673206968119036,True,loss,-0.0130317801541768
bottom,rand_21,GFP,FhlA,0.0005389001235292,"[86, 103]",526,3583,1.0051194094281732,1.0160237388724034,0.001015830654978623,True,loss,-0.0109043294442301
bottom,rand_21,GFP,Fis,3.077638116567609e-06,"[2, 19]",931,3178,1.0,1.0171265616512764,1.5753127908913255e-05,True,loss,-0.0171265616512763
bottom,rand_21,GFP,Fis,0.0002339623855019,"[45, 62]",437,3672,1.0,1.015625,0.0005439520452871823,True,loss,-0.015625
bottom,rand_21,GFP,GadX,0.0003247382641756,"[1, 23]",3888,221,1.0131771878376292,1.096774193548387,0.0006997272081653943,True,gain,0.0835970057107577
bottom,rand_21,GFP,MraZ,0.0013985886551936,"[32, 40]",4068,41,1.0143027616774631,1.0,0.0020225263076222356,True,gain,-0.0143027616774631
bottom,rand_21,GFP,MraZ,0.0037254437392352,"[105, 113]",514,3595,1.003775997110376,1.0154639175257731,0.003964214989572379,True,loss,-0.0116879204153972
bottom,rand_21,GFP,NanR,0.0001163424689468,"[6, 13]",3981,128,1.0131291028446388,1.1304347826086956,0.0003117058995978242,True,gain,0.1173056797640568
bottom,rand_21,GFP,NarP,0.0011163405703085,"[23, 39]",4053,56,1.0143769968051115,1.0,0.001726162434088964,True,gain,-0.0143769968051115
bottom,rand_21,GFP,OxyR,0.0045738387975976,"[5, 25]",4083,26,1.0141843971631204,1.0,0.004588010257853518,True,gain,-0.0141843971631203
bottom,rand_21,GFP,OxyR,0.0031422821349415,"[105, 125]",557,3552,1.0043103448275863,1.0154537116667934,0.003527746306674679,True,loss,-0.0111433668392071
bottom,rand_21,GFP,PutA,1.329898504177245e-09,"[14, 20]",3986,123,1.012738910926794,1.222222222222222,1.7308729275472686e-08,True,gain,0.2094833112954282
top,rand_22,GFP,Lrp,0.0035688293968992,"[98, 111]",227,1261,1.0,1.0,0.0038465535322384217,True,loss,0.0
top,rand_22,GFP,SoxS,0.0020306254875957,"[7, 29]",405,1083,1.0,1.0,0.002619183273343059,True,loss,0.0
bottom,rand_22,RFP,CsgD,0.0001111696058655,"[26, 40]",1424,64,1.0,1.0306921390541808,0.00029992633249129687,True,gain,0.0306921390541807
bottom,rand_22,RFP,OmpR,0.0006163182463973,"[30, 52]",1461,27,1.0,1.0555555555555556,0.0011209720914108195,True,gain,0.0555555555555555
bottom,rand_22,GFP,MarA,0.0002063609395229,"[118, 141]",268,1220,1.0,1.0,0.0004912452512539624,True,loss,0.0
top,rand_23,GFP,MraZ,0.0045071193512379,"[117, 125]",1527,27,1.0,1.0,0.0045298560805999855,True,gain,0.0
top,rand_24,GFP,ArcA,0.0013442336059453,"[96, 113]",288,923,1.0,1.0,0.001961445092618776,True,loss,0.0
top,rand_24,GFP,Dan,0.0023629425367144,"[51, 62]",1197,14,1.0,1.175187617260788,0.002911522916313176,True,gain,0.175187617260788
top,rand_24,GFP,FNR,8.899772499255066e-07,"[50, 64]",257,954,1.0,1.0,5.311154556007056e-06,True,loss,0.0
top,rand_24,GFP,GalR,0.0010938379326733,"[81, 99]",208,1003,1.0,1.0,0.0017005043491139537,True,loss,0.0
top,rand_24,GFP,GntR,0.0016479389908769,"[70, 92]",1124,87,1.0,1.0,0.0022702989289208357,True,gain,0.0
top,rand_24,GFP,IHF,0.0047014118065443,"[94, 108]",173,1038,1.0,1.0,0.004705045045962032,True,loss,0.0
top,rand_24,GFP,Lrp,0.0020485524678586,"[32, 45]",223,988,1.0,1.0,0.002631820878846118,True,loss,0.0
top,rand_24,GFP,Lrp,2.138944342680321e-05,"[37, 50]",281,930,1.0,1.0,7.971029996463353e-05,True,loss,0.0
top,rand_24,GFP,Lrp,0.0002806332528158,"[46, 59]",214,997,1.0,1.0,0.0006249700127196234,True,loss,0.0
top,rand_24,GFP,MraZ,0.0010236447400445,"[33, 41]",137,1074,1.0,1.0,0.0016265275317271506,True,loss,0.0
top,rand_24,GFP,NarL,0.0042518792837668,"[91, 108]",1186,25,1.0,1.143835616438356,0.00434584346683347,True,gain,0.143835616438356
top,rand_24,GFP,QseB,0.0013900837844706,"[88, 104]",197,1014,1.0,1.0,0.0020158549841986866,True,loss,0.0
bottom,rand_24,RFP,ArcA,0.0004760775494159,"[20, 37]",306,905,1.0267857142857142,1.0,0.0009281259607849962,True,loss,0.0267857142857141
bottom,rand_24,RFP,ArcA,0.0005134965527319,"[23, 40]",166,1045,1.0357165354330709,1.0,0.0009822422980617584,True,loss,0.0357165354330708
bottom,rand_24,RFP,CpxR,1.2977277006305368e-05,"[58, 78]",1184,27,1.0,1.2307692307692306,5.276475266299984e-05,True,gain,0.2307692307692306
bottom,rand_24,RFP,CsgD,1.977904140414409e-06,"[43, 57]",1175,36,1.0,1.0795574288724974,1.0717095656220335e-05,True,gain,0.0795574288724974
bottom,rand_24,RFP,CsgD,0.0015270982798265,"[120, 134]",116,1095,1.046984324998644,1.0,0.0021542399481212613,True,loss,0.0469843249986439
bottom,rand_24,RFP,Fis,2.60402663149696e-05,"[24, 41]",1173,38,1.0,1.1079545454545454,9.30266065596845e-05,True,gain,0.1079545454545454
bottom,rand_24,RFP,GadW,0.0011994582552454,"[32, 53]",356,855,1.0250017362316828,1.0,0.0018072116818415277,True,loss,0.0250017362316827
bottom,rand_24,RFP,GcvA,0.0028937457358535,"[32, 50]",1182,29,1.0,1.0638297872340423,0.003333986412749362,True,gain,0.0638297872340423
bottom,rand_24,RFP,NarL,0.003220280680205,"[120, 137]",264,947,1.0350199854651163,1.0,0.0035857811529367797,True,loss,0.0350199854651163
bottom,rand_24,RFP,OmpR,0.0020181596502504,"[32, 54]",132,1079,1.0363823529411764,1.0,0.002610618974039238,True,loss,0.0363823529411764
bottom,rand_24,RFP,TorR,0.0022593379048448,"[24, 37]",226,985,1.0281696349850111,1.0,0.002827957289006451,True,loss,0.0281696349850113
top,rand_24,RFP,ArcA,0.0020599774823729,"[96, 113]",288,923,1.02371875,1.0,0.0026412582571018867,True,loss,0.02371875
top,rand_24,RFP,ArgP,0.0015472882218646,"[17, 36]",1147,64,1.0,1.0657494800831866,0.0021756115606022335,True,gain,0.0657494800831866
top,rand_24,RFP,Dan,0.0024357794060685,"[51, 62]",1197,14,1.0,1.095276122611954,0.0029701829857426624,True,gain,0.095276122611954
top,rand_24,RFP,Fis,0.0002838815222679,"[64, 81]",1170,41,1.0,1.088757396449704,0.0006294975536591275,True,gain,0.0887573964497039
top,rand_24,RFP,FNR,0.0030264102323078,"[114, 128]",1176,35,1.0,1.0774193548387097,0.0034363886460662876,True,gain,0.0774193548387096
top,rand_24,RFP,GadX,0.0017649295812678,"[10, 32]",106,1105,1.0359603789836345,1.0,0.002385786855680377,True,loss,0.0359603789836344
top,rand_24,RFP,IHF,1.910252843494371e-05,"[98, 112]",1188,23,1.0,1.1807228915662649,7.373405163413442e-05,True,gain,0.1807228915662648
top,rand_24,RFP,Lrp,0.0028685055682737,"[109, 122]",1193,18,1.0,1.1325187969924813,0.0033201814400943266,True,gain,0.1325187969924812
top,rand_24,RFP,Lrp,0.002038907194777,"[113, 126]",228,983,1.0281696349850111,1.0,0.0026272485743643933,True,loss,0.0281696349850113
top,rand_24,RFP,Nac,0.0021198481567838,"[113, 130]",245,966,1.0283018867924527,1.0,0.002691593033394245,True,loss,0.0283018867924527
top,rand_24,RFP,NarL,0.000573690632846,"[75, 92]",1201,10,1.0,2.3990384615384617,0.0010662106450347712,True,gain,1.3990384615384617
top,rand_24,RFP,NarL,4.054996471733072e-05,"[114, 131]",160,1051,1.0409174876847291,1.0,0.0001349928131335303,True,loss,0.0409174876847291
top,rand_24,RFP,PhoP,0.0009141355938853,"[110, 128]",266,945,1.0284912875644865,1.0,0.0014987879711171588,True,loss,0.0284912875644862
top,rand_24,RFP,PutA,1.8980668042495147e-09,"[76, 82]",1181,30,1.0,1.3387978142076502,2.352149771773322e-08,True,gain,0.3387978142076502
top,rand_24,RFP,SoxR,5.8649601203254464e-05,"[109, 129]",270,941,1.0337121212121212,1.0,0.0001819191222951246,True,loss,0.0337121212121211
bottom,rand_24,GFP,ArcA,0.0012902755532544,"[43, 60]",334,877,1.0,1.0,0.0018987577743914182,True,loss,0.0
bottom,rand_24,GFP,ArcA,0.0012343924803176,"[95, 112]",198,1013,1.0,1.0,0.0018426954028948612,True,loss,0.0
bottom,rand_24,GFP,ArgP,0.0032294387434826,"[45, 64]",250,961,1.0,1.0,0.003591346649042479,True,loss,0.0
bottom,rand_24,GFP,GadX,0.0019160355483964,"[96, 118]",162,1049,1.0,1.0,0.002520781332155563,True,loss,0.0
bottom,rand_24,GFP,GadX,0.002261273955804,"[105, 127]",432,779,1.0,1.0,0.002827957289006451,True,loss,0.0
bottom,rand_24,GFP,Lrp,0.0005990805137854,"[47, 60]",184,1027,1.0,1.0,0.0010988799792522562,True,loss,0.0
bottom,rand_24,GFP,Lrp,0.0025372826472103,"[48, 61]",165,1046,1.0,1.0,0.0030508644643800734,True,loss,0.0
bottom,rand_24,GFP,NanR,0.0012336186969341,"[108, 115]",160,1051,1.0,1.0,0.0018426023212568161,True,loss,0.0
bottom,rand_24,GFP,NarL,0.0030257014956234,"[98, 115]",1139,72,1.0,1.0,0.0034363886460662876,True,gain,0.0
bottom,rand_24,GFP,NarP,0.0024915302295305,"[38, 54]",246,965,1.0,1.0,0.0030119757177516594,True,loss,0.0
top,rand_25,GFP,CsgD,0.0016147304683577,"[104, 118]",2062,29,1.0,1.0110294117647056,0.0022448480477973392,True,gain,0.0110294117647056
top,rand_25,GFP,Fis,5.123541986967812e-06,"[13, 30]",483,1608,1.0,1.0,2.3996335888330257e-05,True,loss,0.0
top,rand_25,GFP,MraZ,0.0010851811282129,"[123, 131]",101,1990,1.0,1.0,0.0016911065716434482,True,loss,0.0
bottom,rand_25,GFP,CsgD,0.0018016733319933,"[124, 138]",207,1884,1.0,1.0,0.0024190429911159395,True,loss,0.0
top,rand_26,GFP,CpxR,0.0007411259155113,"[59, 79]",1194,12,1.033825353888708,1.3217171717171716,0.0012868410581256895,True,gain,0.2878918178284637
top,rand_26,GFP,CsgD,2.991370528447607e-05,"[51, 65]",1125,81,1.044422507403751,1.0,0.00010367274988145117,True,gain,-0.0444225074037509
top,rand_26,GFP,CsgD,0.000289325229517,"[113, 127]",1171,35,1.0428571428571427,1.0,0.0006382899015749831,True,gain,-0.0428571428571427
top,rand_26,GFP,Fis,8.169976981864842e-07,"[14, 31]",1177,29,1.0441696113074204,1.0,4.932456965741245e-06,True,gain,-0.0441696113074203
top,rand_26,GFP,IclR,0.0001513912715948,"[52, 68]",176,1030,1.0,1.0493933423093815,0.0003866897371109783,True,loss,-0.0493933423093815
top,rand_26,GFP,Lrp,0.0026847450848913,"[116, 129]",100,1106,1.0,1.0455100774458683,0.00317366032399291,True,loss,-0.0455100774458685
top,rand_26,GFP,Lrp,0.0003256539072755,"[117, 130]",129,1077,1.0,1.0498812351543942,0.0007011168909755154,True,loss,-0.0498812351543942
top,rand_26,GFP,MarA,5.069896407962682e-05,"[99, 122]",1181,25,1.0387096774193547,1.0,0.00016033005734582842,True,gain,-0.0387096774193547
top,rand_26,GFP,MraZ,0.0012995722244873,"[127, 135]",35,1171,1.0,1.0428571428571427,0.0019091843797062434,True,loss,-0.0428571428571427
top,rand_26,GFP,MraZ,0.0034074831672653,"[134, 142]",1172,34,1.0383421804818291,1.0,0.0037253267741515,True,gain,-0.0383421804818291
top,rand_26,GFP,NarP,0.0023755060270363,"[117, 133]",1158,48,1.0433797909407665,1.0,0.0029179303259963913,True,gain,-0.0433797909407664
top,rand_26,GFP,OxyR,0.0008307531563852,"[2, 22]",239,967,1.0,1.0498812351543942,0.0013999028464786389,True,loss,-0.0498812351543942
top,rand_26,GFP,OxyR,0.0005061342727984,"[103, 123]",1168,38,1.0397022601189376,1.0,0.0009710279752206341,True,gain,-0.0397022601189376
top,rand_26,GFP,TorR,0.002303041789857,"[3, 16]",1188,18,1.0343256617704817,1.3513717740060451,0.0028622256409451203,True,gain,0.3170461122355636
bottom,rand_26,RFP,ArgP,0.0004326817059786,"[130, 149]",1125,81,1.0078636959370904,1.0,0.0008720977575755439,True,gain,-0.0078636959370903
bottom,rand_26,RFP,CsgD,8.119083680425093e-08,"[77, 91]",1159,47,1.0,1.15,6.579259945418789e-07,True,gain,0.1499999999999999
bottom,rand_26,RFP,Fis,0.0023606187214017,"[121, 138]",1178,28,1.005182406485564,1.0,0.0029100642938012567,True,gain,-0.0051824064855638
bottom,rand_26,RFP,IHF,3.182349305450758e-05,"[127, 141]",126,1080,1.0,1.0093182081259404,0.00010945929217951478,True,loss,-0.0093182081259404
bottom,rand_26,RFP,Lrp,0.0017633116113018,"[81, 94]",1192,14,1.0,1.0827940616673009,0.002385786855680377,True,gain,0.0827940616673008
bottom,rand_26,RFP,Lrp,2.022401662921325e-05,"[125, 138]",109,1097,1.0,1.008797653958944,7.680381681768668e-05,True,loss,-0.008797653958944
bottom,rand_26,RFP,MetJ,8.473804118898914e-05,"[81, 100]",181,1025,1.029220779220779,1.0,0.00024521958288210264,True,loss,0.029220779220779
bottom,rand_26,RFP,NanR,0.0017579705423275,"[10, 17]",1189,17,1.0044576523031203,1.0,0.002385786855680377,True,gain,-0.0044576523031203
bottom,rand_26,RFP,PhoP,0.0022478641639711,"[36, 54]",144,1062,1.0,1.0088831319122074,0.0028183294739501266,True,loss,-0.0088831319122073
bottom,rand_26,RFP,RhaS,0.0005702422818335,"[112, 132]",136,1070,1.0,1.007778001814699,0.0010610111422045725,True,loss,-0.0077780018146988
bottom,rand_26,RFP,TorR,0.0019496335594133,"[34, 47]",111,1095,1.0,1.0076923076923074,0.002555440748421279,True,loss,-0.0076923076923074
top,rand_26,RFP,Dan,0.00360165661416,"[11, 22]",114,1092,1.0,1.008075494377385,0.0038754842670022435,True,loss,-0.008075494377385
top,rand_26,RFP,Fis,0.0034301297579037,"[14, 31]",1177,29,1.0047468354430378,1.0,0.0037390742715806783,True,gain,-0.0047468354430377
top,rand_26,RFP,Lrp,9.600482448554103e-07,"[15, 28]",117,1089,1.0,1.0097297297297296,5.673678514752111e-06,True,loss,-0.0097297297297296
top,rand_26,RFP,Lrp,2.6708002766820704e-05,"[116, 129]",100,1106,1.0,1.0090770789682528,9.462890173196392e-05,True,loss,-0.0090770789682528
top,rand_26,RFP,MalT,0.0017579705423275,"[132, 141]",1189,17,1.0044576523031203,1.0,0.002385786855680377,True,gain,-0.0044576523031203
